CODI_OPENDATA ,CODI_IDENTIFICACIO_ESTACIO,CODI_IDENTIFICACIO_EQUIP,NUMERO_DE_SERVEI,CODI_DEL_CONNECTOR,TIPO_CONNECTOR,POTENCIA_MAXIMA_DE_CARGA_(W),NUM_SERVEIS_DEL_EQUIP,NUM_DE_CONNECTORS_AL_EQUIP,TIPOLOGIA_DE_CARREGA,LATITUD,LONGITUD,DIRECCIO,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,CODI_POSTAL,CODI_ASIA,TIPUS_DE_ACCES,OPERADOR,TELF,TARIFA ,CONTROL_DE_ACCES,RESTRICCIO_DE_US
12201011,122,01,01,1,SCHUKO,3600,2,2,LENTA,41.393841,2.156069,"Còrsega, 264 - Balmes",2,Eixample,8,L'Antiga Esquerra de l'Eixample,08008,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12201021,122,01,02,1,SCHUKO,3600,2,2,LENTA,41.393841,2.156069,"Còrsega, 264 - Balmes",2,Eixample,8,L'Antiga Esquerra de l'Eixample,08008,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12302011,123,02,01,1,SCHUKO,3600,2,2,LENTA,41.402950,2.165600,"Indústria, 19 - Pg. Sant Joan",2,Gràcia,32,El Camp d’en Grassot i Gràcia Nova,08037,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12302021,123,02,02,1,SCHUKO,3600,2,2,LENTA,41.402950,2.165600,"Indústria, 19 - Pg. Sant Joan",2,Gràcia,32,El Camp d’en Grassot i Gràcia Nova,08037,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12401011,124,01,01,1,SCHUKO,3600,2,2,LENTA,41.396091,2.182031,"Ausiàs March, 131 - Carrer Ribes",2,Eixample,5,El Fort Pienc,08013,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12401021,124,01,02,1,SCHUKO,3600,2,2,LENTA,41.396091,2.182031,"Ausiàs March, 131 - Carrer Ribes",2,Eixample,5,El Fort Pienc,08013,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12501011,125,01,01,1,SCHUKO,3600,2,2,LENTA,41.387108,2.171430,"Fontanella, 1 - Pl. Catalunya",2,Eixample,7,La Dreta de l'Eixample,08002,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12501021,125,01,02,1,SCHUKO,3600,2,2,LENTA,41.387108,2.171430,"Fontanella, 1 - Pl. Catalunya",2,Eixample,7,La Dreta de l'Eixample,08002,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12601011,126,01,01,1,SCHUKO,3600,2,2,LENTA,41.394294,2.169688,"Bruc, 84 - Consell de Cent",2,Eixample,7,La Dreta de l'Eixample,08009,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12601021,126,01,02,1,SCHUKO,3600,2,2,LENTA,41.394294,2.169688,"Bruc, 84 - Consell de Cent",2,Eixample,7,La Dreta de l'Eixample,08009,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12701011,127,01,01,1,SCHUKO,3600,2,2,LENTA,41.389233,2.161352,"Pl. Dr. Letamendi, 30-33 - Aragó",2,Eixample,8,L'Antiga Esquerra de l'Eixample,08007,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12701021,127,01,02,1,SCHUKO,3600,2,2,LENTA,41.389233,2.161352,"Pl. Dr. Letamendi, 30-33 - Aragó",2,Eixample,8,L'Antiga Esquerra de l'Eixample,08007,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12801011,128,01,01,1,SCHUKO,3600,2,2,LENTA,41.359949,2.133299,"Ctra. Del Prat, 42 - Ciències",3,Sants-Montjuic,13,La Marina de Port,08940,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12801021,128,01,02,1,SCHUKO,3600,2,2,LENTA,41.359949,2.133299,"Ctra. Del Prat, 42 - Ciències",3,Sants-Montjuic,13,La Marina de Port,08940,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12901011,129,01,01,1,SCHUKO,3600,2,2,LENTA,41.381088,2.142061,"Av. Josep Tarradellas, 1 - Numància",3,Sants-Montjuic,18,Sants,08029,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
12901021,129,01,02,1,SCHUKO,3600,2,2,LENTA,41.381088,2.142061,"Av. Josep Tarradellas, 1 - Numància",3,Sants-Montjuic,18,Sants,08029,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13001011,130,01,01,1,SCHUKO,3600,2,2,LENTA,41.381470,2.129431,"Fígols, 6 - Jardins dels Doctors Dolsa",4,Les Corts,19,Les Corts,08028,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13001021,130,01,02,1,SCHUKO,3600,2,2,LENTA,41.381470,2.129431,"Fígols, 6 - Jardins dels Doctors Dolsa",4,Les Corts,19,Les Corts,08028,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13101011,131,01,01,1,SCHUKO,3600,2,2,LENTA,41.407161,2.138525,"Balmes, 422 - Castanyer",5,Sarrià-Sant Gervasi,27,El Putget i Farró,08022,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13101021,131,01,02,1,SCHUKO,3600,2,2,LENTA,41.407161,2.138525,"Balmes, 422 - Castanyer",5,Sarrià-Sant Gervasi,27,El Putget i Farró,08022,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13201011,132,01,01,1,SCHUKO,3600,2,2,LENTA,41.392338,2.132172,"Av.Sarrià, 126",5,Sarrià-Sant Gervasi,24,Les Tres Torres,08017,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13201021,132,01,02,1,SCHUKO,3600,2,2,LENTA,41.392338,2.132172,"Av.Sarrià, 126",5,Sarrià-Sant Gervasi,24,Les Tres Torres,08017,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13301011,133,01,01,1,SCHUKO,3600,2,2,LENTA,41.394184,2.123801,"D'Osi, 4 - Santa Amèlia",5,Sarrià-Sant Gervasi,23,Sarrià,08034,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13301021,133,01,02,1,SCHUKO,3600,2,2,LENTA,41.394184,2.123801,"D'Osi, 4 - Santa Amèlia",5,Sarrià-Sant Gervasi,23,Sarrià,08034,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13401011,134,01,01,1,SCHUKO,3600,2,2,LENTA,41.413572,2.143069,"Av. Vallcarca, 154",6,Gràcia,28,Vallcarca i els Penitens,08023,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13401021,134,01,02,1,SCHUKO,3600,2,2,LENTA,41.413572,2.143069,"Av. Vallcarca, 154",6,Gràcia,28,Vallcarca i els Penitens,08023,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13602011,136,02,01,1,SCHUKO,3600,2,2,LENTA,41.444752,2.174366,"Via Favència, 169 - Almansa",8,Nou Barris,50,Les Roquetes,08042,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13602021,136,02,02,1,SCHUKO,3600,2,2,LENTA,41.444752,2.174366,"Via Favència, 169 - Almansa",8,Nou Barris,50,Les Roquetes,08042,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13701011,137,01,01,1,SCHUKO,3600,2,2,LENTA,41.438903,2.181348,"Av. Rio de Janeiro, 81",8,Nou Barris,45,Porta,08016,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13701021,137,01,02,1,SCHUKO,3600,2,2,LENTA,41.438903,2.181348,"Av. Rio de Janeiro, 81",8,Nou Barris,45,Porta,08016,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13801011,138,01,01,1,SCHUKO,3600,2,2,LENTA,41.423672,2.179258,"Garcilaso, 204 - Manigua",9,Sant Andreu,62,El Congrés i els Indians,08027,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13801021,138,01,02,1,SCHUKO,3600,2,2,LENTA,41.423672,2.179258,"Garcilaso, 204 - Manigua",9,Sant Andreu,62,El Congrés i els Indians,08027,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13901011,139,01,01,1,SCHUKO,3600,2,2,LENTA,41.419931,2.181425,"Pl. Maragall, 21 - Olesa",9,Sant Andreu,62,El Congrés i els Indians,08027,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
13901021,139,01,02,1,SCHUKO,3600,2,2,LENTA,41.419931,2.181425,"Pl. Maragall, 21 - Olesa",9,Sant Andreu,62,El Congrés i els Indians,08027,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14001011,140,01,01,1,SCHUKO,3600,2,2,LENTA,41.408372,2.202957,"Cristobal de Moura, 24 - Bac de Roda",10, Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14001021,140,01,02,1,SCHUKO,3600,2,2,LENTA,41.408372,2.202957,"Cristobal de Moura, 24 - Bac de Roda",10, Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14101011,141,01,01,1,SCHUKO,3600,2,2,LENTA,41.411564,2.218659,"Rbla. Prim, 19 - Av. Diagonal, 2",10, Sant Martí,70,El Besòs i el Maresme,08019,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14101021,141,01,02,1,SCHUKO,3600,2,2,LENTA,41.411564,2.218659,"Rbla. Prim, 19 - Av. Diagonal, 2",10, Sant Martí,70,El Besòs i el Maresme,08019,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14201011,142,01,01,1,SCHUKO,3600,2,2,LENTA,41.420061,2.201705,"Rbla. Guipúscoa, 103 - Cantàbria",10, Sant Martí,73,La Verneda i la Pau,08020,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14201021,142,01,02,1,SCHUKO,3600,2,2,LENTA,41.420061,2.201705,"Rbla. Guipúscoa, 103 - Cantàbria",10, Sant Martí,73,La Verneda i la Pau,08020,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14301011,143,01,01,1,SCHUKO,3600,2,1,LENTA,41.396611,2.200294,"Ciutat de Granada, 11 - Ptge. Mas de Roda",10, Sant Martí,68,El Poblenou,08005,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14301021,143,01,02,1,SCHUKO,3600,2,2,LENTA,41.396611,2.200294,"Ciutat de Granada, 11 - Ptge. Mas de Roda",10, Sant Martí,68,El Poblenou,08005,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14401011,144,01,01,1,SCHUKO,3600,2,2,LENTA,41.375283,2.130336,"Rambla Badal, 167 - Sants",3,Sants-Montjuic,3,Sants,08028,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14401021,144,01,02,1,SCHUKO,3600,2,2,LENTA,41.375283,2.130336,"Rambla Badal, 167 - Sants",3,Sants-Montjuic,3,Sants,08028,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14501011,145,01,01,1,SCHUKO,3600,2,2,LENTA,41.388133,2.107238,"Av. Esplugues, 52 - Eduard Toldrà",4,Les Corts,21,Pedralbes,08034,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14501021,145,01,02,1,SCHUKO,3600,2,2,LENTA,41.388133,2.107238,"Av. Esplugues, 52 - Eduard Toldrà",4,Les Corts,21,Pedralbes,08034,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14601011,146,01,01,1,SCHUKO,3600,2,2,LENTA,41.397347,2.119925,"Av. Josep Vicenç Foix, 86 Bis - Mendel",5,Sarrià-Sant Gervasi,23,Sarrià,08034,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14601021,146,01,02,1,SCHUKO,3600,2,2,LENTA,41.397347,2.119925,"Av. Josep Vicenç Foix, 86 Bis - Mendel",5,Sarrià-Sant Gervasi,23,Sarrià,08034,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14701011,147,01,01,1,SCHUKO,3600,2,2,LENTA,41.429405,2.158544,"Lisboa, 9 - Santa Joana d'Arc",7,Horta-Guinardó,43,Horta,08032,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14701021,147,01,02,1,SCHUKO,3600,2,2,LENTA,41.429405,2.158544,"Lisboa, 9 - Santa Joana d'Arc",7,Horta-Guinardó,43,Horta,08032,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14801011,148,01,01,1,SCHUKO,3600,2,2,LENTA,41.434627,2.148196,"Arquitecte Moragas, 31 - Av. Can Marcet, 36",7,Horta-Guinardó,41,La Vall d'Hebrón,08035,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14801021,148,01,02,1,SCHUKO,3600,2,2,LENTA,41.434627,2.148196,"Arquitecte Moragas, 31 - Av. Can Marcet, 36",7,Horta-Guinardó,41,La Vall d'Hebrón,08035,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14901011,149,01,01,1,SCHUKO,3600,2,2,LENTA,41.442400,2.197355,República Dominicana - Potosí,9,Sant Andreu,59,El Bon Pastor,08030,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
14901021,149,01,02,1,SCHUKO,3600,2,2,LENTA,41.442400,2.197355,República Dominicana - Potosí,9,Sant Andreu,59,El Bon Pastor,08030,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15001011,150,01,01,1,SCHUKO,3600,2,2,LENTA,41.390975,2.196397,"Rosa Sensat, 14 - Av. d'Icària, 145-147",10, Sant Martí,67,La Vila Olimpica de Poblenou,08005,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15001021,150,01,02,1,SCHUKO,3600,2,2,LENTA,41.390975,2.196397,"Rosa Sensat, 14 - Av. d'Icària, 145-147",10, Sant Martí,67,La Vila Olimpica de Poblenou,08005,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15101011,151,01,01,1,SCHUKO,3600,2,2,LENTA,41.380280,2.187290,"Joan de Borbó, 12 - Maquinista",1,Ciutat Vella,3,La Barceloneta,08003,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15101021,151,01,02,1,SCHUKO,3600,2,2,LENTA,41.380280,2.187290,"Joan de Borbó, 12 - Maquinista",1,Ciutat Vella,3,La Barceloneta,08003,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15102011,151,02,01,1,SCHUKO,3600,2,2,LENTA,41.380280,2.187290,"Joan de Borbó, 12 - Maquinista (BIS)",1,Ciutat Vella,3,La Barceloneta,08003,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15102021,151,02,02,1,SCHUKO,3600,2,2,LENTA,41.380280,2.187290,"Joan de Borbó, 12 - Maquinista (bis)",1,Ciutat Vella,3,La Barceloneta,08003,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15301011,153,01,01,1,SCHUKO,3600,2,2,LENTA,41.384950,2.116110,"Pascual i Vila, 23 - Av. Diagonal",4,Les Corts,20,La Maternitat i Sant Ramón,08028,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15301021,153,01,02,1,SCHUKO,3600,2,2,LENTA,41.384950,2.116110,"Pascual i Vila, 23 - Av. Diagonal",4,Les Corts,20,La Maternitat i Sant Ramón,08028,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15402011,154,02,01,1,SCHUKO,3600,10,10,LENTA,41.394067,2.108034,Av. Pearson - Miret i Sans (IESE),4,Les Corts,21,Pedralbes,08034,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15402021,154,02,02,1,SCHUKO,3600,10,10,LENTA,41.394067,2.108034,Av. Pearson - Miret i Sans (IESE),4,Les Corts,21,Pedralbes,08034,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15501011,155,01,01,1,SCHUKO,3600,2,2,LENTA,41.405120,2.207530,"Llull, 285 - Bac de Roda",10, Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15501021,155,01,02,1,SCHUKO,3600,2,2,LENTA,41.405120,2.207530,"Llull, 285 - Bac de Roda",10, Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,08019,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15601011,156,01,01,1,SCHUKO,3600,2,2,LENTA,41.406514,2.200808,"Lope de Vega, 158-160 - Pere IV (Hotel ME)",10,Sant Martí,70,El Besòs i el Maresme,08005,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15601021,156,01,02,1,SCHUKO,3600,2,2,LENTA,41.406514,2.200808,"Lope de Vega, 158-160 - Pere IV (Hotel ME)",10,Sant Martí,70,El Besòs i el Maresme,08005,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15701011,157,01,01,1,SCHUKO,3600,2,2,LENTA,41.394501,2.152312,"Av. Diagonal, 429 (lateral Mar) – entre Aribau i Enric Granados ",2,Eixample,8,L'Antiga Esquerra de l'Eixample,08036,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15701021,157,01,02,1,SCHUKO,3600,2,2,LENTA,41.394501,2.152312,"Av. Diagonal, 429 (lateral Mar) – entre Aribau i Enric Granados ",2,Eixample,8,L'Antiga Esquerra de l'Eixample,08036,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15702011,157,02,01,1,SCHUKO,3600,2,2,LENTA,41.394501,2.152312,"Av. Diagonal, 429 (lateral Mar) – entre Aribau i Enric Granados  (bis)",2,Eixample,8,L'Antiga Esquerra de l'Eixample,08036,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15702021,157,02,02,1,SCHUKO,3600,2,2,LENTA,41.394501,2.152312,"Av. Diagonal, 429 (lateral Mar) – entre Aribau i Enric Granados  (bis)",2,Eixample,8,L'Antiga Esquerra de l'Eixample,08036,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15801011,158,01,01,1,SCHUKO,3600,2,2,LENTA,41.396199,2.158994,"Av. Diagonal, 387 (lateral mar) - Córsega",2,Eixample,7,La Dreta de l'Eixample,08008,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15801021,158,01,02,1,SCHUKO,3600,2,2,LENTA,41.396199,2.158994,"Av. Diagonal, 387 (lateral mar) - Córsega",2,Eixample,7,La Dreta de l'Eixample,08008,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15802011,158,02,01,1,SCHUKO,3600,2,2,LENTA,41.396199,2.158994,"Av. Diagonal, 387 (lateral mar) - Córsega (bis)",2,Eixample,7,La Dreta de l'Eixample,08008,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15802021,158,02,02,1,SCHUKO,3600,2,2,LENTA,41.396199,2.158994,"Av. Diagonal, 387 (lateral mar) - Córsega (bis)",2,Eixample,7,La Dreta de l'Eixample,08008,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15901011,159,01,01,1,SCHUKO,3600,2,2,LENTA,41.393227,2.145783,"Av. Diagonal, 598 - Travessera de Gràcia",5,Sarrià-Sant Gervasi,26,Sant Gervasi Galvany,08021,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15901021,159,01,02,1,SCHUKO,3600,2,2,LENTA,41.393227,2.145783,"Av. Diagonal, 598 - Travessera de Gràcia",5,Sarrià-Sant Gervasi,26,Sant Gervasi Galvany,08021,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15902011,159,02,01,1,SCHUKO,3600,2,2,LENTA,41.393227,2.145783,"Av. Diagonal, 598 - Travessera de Gràcia (bis)",5,Sarrià-Sant Gervasi,26,Sant Gervasi Galvany,08021,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
15902021,159,02,02,1,SCHUKO,3600,2,2,LENTA,41.393227,2.145783,"Av. Diagonal, 598 - Travessera de Gràcia (bis)",5,Sarrià-Sant Gervasi,26,Sant Gervasi Galvany,08021,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
16001011,160,01,01,1,CHADEMO,50000,1,3,RÀPIDA,41.329694,2.114526,Aparcament Mercabarna,3,Sants-Montjuic,12,La Marina del Prat Vermell,08040,,APARCAMENT PUBLIC,AJUNTAMENT BCN,937064866,GRATUÏT,LLIURE,CÀRREGA RÀPIDA (<11kW)
16001012,160,01,01,2,MENNEKES,43000,1,3,RÀPIDA,41.329694,2.114526,Aparcament Mercabarna,3,Sants-Montjuic,12,La Marina del Prat Vermell,08040,,APARCAMENT PUBLIC,AJUNTAMENT BCN,937064866,GRATUÏT,LLIURE,CÀRREGA RÀPIDA (<11kW)
16001013,160,01,01,3,COMBO 2,50000,1,3,RÀPIDA,41.329694,2.114526,Aparcament Mercabarna,3,Sants-Montjuic,12,La Marina del Prat Vermell,08040,,APARCAMENT PUBLIC,AJUNTAMENT BCN,937064866,GRATUÏT,LLIURE,CÀRREGA RÀPIDA (<11kW)
16101011,161,01,01,1,SCHUKO,3600,2,2,LENTA,41.377108,2.119567,Pintor Tapiró 2-6 - Travessera de les Corts,4,Les Corts,20,La Maternitat i Sant Ramon ,08028,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
16101021,161,01,02,1,SCHUKO,3600,2,2,LENTA,41.377108,2.119567,Pintor Tapiró 2-6 - Travessera de les Corts,4,Les Corts,20,La Maternitat i Sant Ramon ,08028,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,EXCLUSIU MOTO
16201011,162,01,01,1,CHADEMO,50000,1,3,RÀPIDA,41.382386,2.183673,"Pla de Palau, 22",1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",08003,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,CÀRREGA RÀPIDA (<11kW)
16201012,162,01,01,2,MENNEKES,43000,1,3,RÀPIDA,41.382386,2.183673,"Pla de Palau, 22",1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",08003,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,CÀRREGA RÀPIDA (<11kW)
16201013,162,01,01,3,COMBO 2,50000,1,3,RÀPIDA,41.382386,2.183673,"Pla de Palau, 22",1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",08003,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,CÀRREGA RÀPIDA (<11kW)
16301011,163,01,01,1,CHADEMO,50000,1,3,RÀPIDA,41.432488,2.204905,"Carrer Fra Juníper Serra, 57",9,Sant Andreu,59,El Bon Pastor,08030,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,CÀRREGA RÀPIDA (<11kW)
16301012,163,01,01,2,MENNEKES,43000,1,3,RÀPIDA,41.432488,2.204905,"Carrer Fra Juníper Serra, 57",9,Sant Andreu,59,El Bon Pastor,08030,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,CÀRREGA RÀPIDA (<11kW)
16301013,163,01,01,3,COMBO 2,50000,1,3,RÀPIDA,41.432488,2.204905,"Carrer Fra Juníper Serra, 57",9,Sant Andreu,59,El Bon Pastor,08030,,VIA PÚBLICA,AJUNTAMENT BCN,937064866,GRATUÏT,TARGETA VE,CÀRREGA RÀPIDA (<11kW)
